id,title,birth_date,death_date,bio
40824,Bartholomaeus Spranger,1546,1611,"Flemish painter from Antwerp who worked in Paris (c.1565) at the same time as Primaticcio and Niccolo dell' Abbate, and in Rome (c.1567-75) as an assistant to Taddeo Zuccaro, and in Vienna, for the Emperor Maximilian II, in 1575. He later worked for Rudolf II in Prague, where he died. He was a typical representative of late Mannerism, using numerous nude figures in unlikely attitudes to fill his compositions, which derive ultimately from Correggio and Parmigianino. The engravings of Goltzius made his works very widely known. In Haarlem, besides Goltzius, he influenced Cornelisz. and van Mander, and in Utrecht Wtewael. He is well represented in the Vienna Gallery, but there are other examples in Antwerp, Brussels, Chicago, Cleveland Ohio, London (NG), Munich, Paris and elsewhere. "
117850,Gyula Marosán,,,
111087,Kohara Yasuhiro,1954,,
44021,Hale Woodruff,1900,1980,
12641,Joseph Jackson,,,
58002,Arthur Silver,1853,1896,
31121,Vernon Fisher,1943,2023,
2352,William Roxby Beverley,1809,1889,
34323,Raoul Dufy,1877,1953,
111068,Joel Sanders,1956,,
113055,Thomas Richard von Dreger,1868,1948,
41223,Aert de Gelder,1645,1727,"Dutch painter, active mainly in his native Dordrecht. After studying there with Hoogstraten, he became one of Rembrandt's last pupils in Amsterdam. He was not only one of the most talented of Rembrandt's pupils, but also one of his most devoted followers, for he was the only Dutch artist to continue working in his style into the 18th century. His religious paintings, in particular, with their imaginative boldness and preference for oriental types, are very much in the master's spirit, although de Gelder often used colors - such as lilac and lemon yellow - that were untypical of Rembrandt, and his palette was in general lighter. One of his best-known works, Jacob's Dream (Dulwich College Picture Gallery, London), was long attributed to Rembrandt."
58452,Paul Stankard,1943,,
41389,Jan van Everdingen,,1656,
12211,Wang Hui,1632,1717,
117915,Amie Siegel,1974,,
115928,Jeanne Durant Rice,1863,1919,
116607,Yitian Yan,,,
17013,Cora Meek,1889,2001,
41673,William Merritt Chase,1849,1916,"American painter. He studied in Indianapolis and in Munich under Piloty. In 1878 he began his long career as an influential teacher at the Art Students League of New York and later established his own summer school of landscape painting in the Shinnecock Hills on Long Island. Chase was a prolific painter of portraits, interiors, still-lifes and landscapes, famed for establishing the fresh colour and bravura technique used in much early 20th-century American painting. Proficient in many media, he is best known for his spirited portraits and still-lifes in oil. His Carmencita, Lady in Black, and portrait of Whistler (all: Metropolitan Museum of Art, New York) and My Daughter Alice (Cleveland Museum of Art) are characteristic. Chase is considered one of the most important American Impressionists, his work being close in style to that of the early French Impressionists. He was the most important American teacher of his time. He was president of the Society of American Artists for 10 years and a member of the National Academy of Design. "
25498,John Tanner,1713,1785,
105882,Jan Wilker,,,
117446,Thaddeus Mosley,1926,,
110383,Dóra Maurer,1937,,
35532,Albert Lynch,1851,1905,
112644,Okada Yoshio,1977,,
115181,Patrick Burkle,1987,,
118249,Gunther Aron,1923,2014,
40432,Raúl Anguiano,1915,,
11597,Harvey Himelfarb,1941,,
40598,"Jacob de Gheyn, II",1565,1629,
109008,Lincoln Schatz,1963,,
35498,Lindsay Lochman,1952,,
35162,Donald Judd,1928,1994,
118619,Fritz Dreisbach,1941,,
107915,Juan Laurent,1816,1892,
40576,Joan Fitzgerald,1930,,
31966,Master I.B.,,1530,
19519,Frederick O'Hara,1904,1980,
77255,J Bt Clere,,,
23408,Sean Scully,1945,,
112350,Issey Miyake,1938,2022,
35026,George Hunt,1789,1861,
22649,Dr. Paul-Ferdinand Gachet,1828,1909,
91585,Nakamura Daizaburô,1898,1947,
41367,Franz Edmund Weirotter,1730,1771,
34267,Robert Doisneau,1912,1994,
113111,Giovanni Ottaviani,1735,1808,
66917,Charles Hinman,1932,,
74479,Simon Willard and Sons,,,
40825,Clarkson Stanfield,1793,1867,"English painter and scenographer. The son of Mary Hoad and James Field Stanfield, an Irish actor and author, he was apprenticed to a heraldic coach painter at the age of 12, but in 1808 he abandoned this and went to sea in a collier. In 1812 he was press-ganged and spent two years on HMS Namur, the guard-ship at Sheerness. After being discharged as the result of an injury in 1814, he joined the merchant navy, sailing to China in the Indiaman Warley in 1815. Soon after his return in 1816 he missed his ship and became a scene painter, first at the Royalty Theatre, Stepney, and then at the Royal Coburg, Lambeth. There he was later joined by David Roberts, who became a lifelong friend, and in 1822 both men were employed as scene painters at the Theatre Royal, Drury Lane. During the next 12 years Stanfield established himself as the most talented scene painter of his day, causing a sensation with some of his huge moving dioramas such as the scenes of Venice in the pantomime Harlequin and Little Thumb (1831). Meanwhile he was building an equally impressive reputation as an easel painter. He first exhibited at the Royal Academy in 1820 and continued to exhibit there regularly until his death. He was elected ARA in 1832 and RA in 1835. He was a founder-member of the Society of British Artists and became its president in 1829. Between 1824 and 1851 he traveled extensively throughout Europe (Italy, Holland, France, Spain). Stanfield was regarded as the greatest British marine artist of his day. His most impressive work is the vast Battle of Trafalgar (1836; London, United Services Club). In addition to his oil paintings, Stanfield produced many watercolours, the best of which have the spontaneity of watercolours by Bonington, an artist he much admired. He also furnished illustrations for several books. In 1847 he and his family moved into the Green-Hill, a large house in Hampstead. It became a meeting-place for writers and artists including William Makepeace Thackeray, Edwin Henry Landseer, C. R. Leslie and Charles Dickens, a devoted friend. Stanfield also contributed illustrations to Dickens's Christmas books and designed sets for his amateur theatricals. "
71381,Alfred Kubin,1877,1959,
42818,Hohokam,,,
28614,John Willenbecher,1936,,
62057,Nicolas-Michel Paradis,,,
31435,Martin Johnson Heade,1819,1904,"American painter. He studied briefly with Edward Hicks and in Europe, and later traveled in Central and South America. During his long career he painted a great variety of subjects: portraits, luminous salt marsh scenes, seascapes (often with thunder storms), tropical landscapes, hummingbird and orchid pictures, and floral still-lifes. Heade is associated with American luminism, particularly in his uniquely lit canvases of coming thunderstorms. He painted dramatic seascapes and landscapes of New England. In his nature studies, scientifically exact birds and plants are set against poetic backgrounds in eerie colours. His notable paintings include Orchids and Hummingbirds (Detroit Instute of Arts) and Approaching Storm: Beach near Newport (Museum of Fine Arts, Boston). "
65268,Maren Hassinger,1947,,
111086,Yamaguchi Ryuun,1940,,
10368,Sidney Grossman,1913,1955,
46508,Style of Giuseppe Zocchi,1711,1767,
70969,Karl Koepping,1848,1914,
44535,Diana Walker,1942,,
44020,Jean Louis de Marne,1754,1829,
102645,Boris Ignatovich,1899,1976,
21823,Reginald and Beaumont Rigby,,,
34322,Charles Georges Dufresne,1876,1938,
115929,Johann Georg Teufel,1784,1861,
80681,Plymouth Porcelain Factory,,,
117914,LaToya Ruby Frazier,1982,,
116606,Xavier Robles Armas,,,
25163,Jean Pierre Sudre,1921,,
44470,R. Barnes,1901,2000,
25499,Robert Tanner,1937,,
76501,Inuit,,,
40960,Thomas Faed,1826,1900,
34772,Philip Guston,1913,1980,
103054,Wilda A. Rice,,,
40433,Charles-Edouard de Beaumont,1821,1888,
6740,Rose Divita,,,
13401,Frank A. Nankivell,1869,1959,
118618,Preston Singletary,1963,,
21570,Frederic Remington,1851,1909,
110228,François Vernay,1821,1896,
35163,Francis Jukes,1745,1812,
12139,François Huard,1793,1857,
114512,Tai Xiangzhou,1968,,
28182,Dennis Weeks,1950,,
4907,Francesco Clemente,1952,,
36466,William Rothenstein,1872,1945,
43566,Clifton Monteith,1944,,
74615,Pietro Paola Spagna,1793,1861,
26935,Gerrit van Honthorst,1592,1656,"Dutch painter (byname Gherardo della Notte), a leading member of the Utrecht school influenced by the Italian painter Caravaggio. He was born in Utrecht as the son of a textile painter. His younger brother Willem also became a painter. Van Honthorst was apprenticed to Abraham Bloemaert, the most celebrated master in Utrecht. He went to Italy around 1610-1615, when Caravaggio's influence there was at its height. In Italy, Van Honthorst acquired the nickname Gherardo delle Notti, because his figures are often portrayed in the darkness of night. He soon made a name for himself and received commissions from distinguished patrons such as Vincenzo Giustiniani and Cardinal Scipione Borghese.  Notable works of his Italian sojourn include The Beheading of St John the Baptist (S. Maria delle Scala, Rome), Christ Before the High Priest (c. 1617, National Gallery, London), and the Supper Party (1620, Uffizi, Florence), all nocturnal scenes. In 1620, Van Honthorst returned to Utrecht and married Sophia Coopmans in the same year. In 1622, he joined the Guild of St Luke in Utrecht. He was appointed dean of the guild in 1625 and remained in office for many years. In 1627, he bought a large house and used part of it as his workshop. Van Honthorst was much sought after as a teacher, and at one stage he was said to have approximately twenty-five pupils - roughly the same number as Rubens who, incidentally, paid a visit to his studio in 1627. Van Honthorst's fame soon spread and in 1628 he was invited to work in London at the court of King Charles I. Although he returned to Utrecht before the year was out, he kept in touch with his acquaintances in England. Van Honthorst was also sought after in The Hague, where he received commissions from members of the House of Orange. He painted several portraits of Frederick Hendrik and Amalia van Solms, and worked on the decoration of their palaces. In connection with these projects in The Hague Van Honthorst joined the local painters' guild in 1637. He was invited to paint a portrait of the French Queen Maria de Medici on the occasion other visit to the city, and subsequently received commissions from the King of Denmark and the Elector Palatine of Brandenburg. Honthorst accepted commissions for decorative cycles and painted at least one illusionistic ceiling, however, his most significant contribution to Dutch painting was his joint leadership, with Terbrugghen, of the Utrecht followers of Caravaggio. Rembrandt's use of Caravaggesque devices in his early works derives in large part from his knowledge of Honthorst's paintings. Honthorst's brother Willem van Honthorst (1594-1666), who was also an accomplished painter, sometimes worked with him. Although he was one of the painters selected to contribute work for the Oranjezaal in Huis ten Bosch, his clients gradually became aware of his shortcomings. Van Honthorst's overwhelming success had brought him tremendous wealth and he lived in the lap of luxury. But his reputation as an artist was tarnished. He died in Utrecht in 1656 and was buried in the Catharijnekerk. "
